Année,T2M_MAX,T2M_MIN,RH2M,RR,WS10M,WD10M,TS,PS,Région
2013-07-10,29.58,23.08,76.34,6.7,2.13,225.1,26.66,97.95,SEGOU
2013-07-11,31.33,23.53,71.14,5.35,1.72,269.3,28.09,97.82,SEGOU
2013-07-12,33.31,23.93,68.67,2.5,2.92,150.5,28.9,97.9,SEGOU
2013-07-13,33.43,23.69,69.61,2.85,2.44,202.2,29.38,97.96,SEGOU
2013-07-14,33.05,23.64,70.91,9.32,4.09,235.1,28.54,97.82,SEGOU
2013-07-15,32.83,24.15,71.27,0.04,3.04,187.9,28.85,97.83,SEGOU
2013-07-16,34.72,23.58,67.76,0.11,2.99,183.9,29.98,97.97,SEGOU
2013-07-17,36.44,23.92,62.26,0.2,3.38,232.8,31.38,97.93,SEGOU
2013-07-18,30.78,24.9,72.14,0.22,3.63,221.7,27.85,97.75,SEGOU
2013-07-19,34.55,23.73,66.45,0.15,2.18,168.2,30.52,97.79,SEGOU
2013-07-20,34.04,24.08,66.25,5.31,2.48,156.3,29.96,97.84,SEGOU
2013-07-21,36.55,24.55,61.24,1.08,2.51,161.9,31.19,97.8,SEGOU
2013-07-22,31.02,23.93,73.96,5.59,2.43,229.7,27.95,97.82,SEGOU
2013-07-23,32.57,23.85,70.85,10.72,2.25,245.9,28.57,97.74,SEGOU
2013-07-24,33.56,23.59,72.13,1.57,3.47,233.4,28.59,97.84,SEGOU
2013-07-25,34.12,24.13,68.15,0.02,2.93,225.1,29.5,97.98,SEGOU
2013-07-26,34.23,23.99,64.67,0.01,2.75,207.6,29.65,98.04,SEGOU
2013-07-27,36.1,23.19,60.63,0.01,3.39,250.4,31.04,97.87,SEGOU
2013-07-28,36.7,25.51,58.41,0.02,5.05,262.4,31.45,97.7,SEGOU
2013-07-29,34.94,25.4,64.11,0.02,4.81,215.5,30.22,97.78,SEGOU
2013-07-30,31.62,24.31,69.32,5.3,1.39,176.3,28.88,98.0,SEGOU
2013-07-31,33.24,23.62,67.82,4.56,2.71,243.6,29.58,97.96,SEGOU
2013-08-01,31.72,24.15,75.09,16.12,2.85,237.9,28.15,97.89,SEGOU
2013-08-02,31.52,23.24,75.41,6.02,2.45,270.1,28.25,97.91,SEGOU
2013-08-03,32.92,23.71,71.29,2.15,1.89,233.5,29.23,97.89,SEGOU
2013-08-04,33.79,23.39,65.62,6.21,1.47,216.9,29.82,97.8,SEGOU
2013-08-05,32.85,23.98,70.17,7.98,1.81,184.9,29.24,97.71,SEGOU
2013-08-06,31.94,23.83,77.72,9.73,3.35,218.6,28.3,97.72,SEGOU
2013-08-07,32.01,23.03,78.33,7.14,3.73,263.9,27.71,97.59,SEGOU
2013-08-08,29.45,24.16,83.35,8.31,4.37,257.4,26.29,97.53,SEGOU
2013-08-09,30.53,23.29,78.73,3.76,2.43,218.6,27.2,97.64,SEGOU
2013-08-10,29.47,23.36,81.25,8.31,2.01,233.8,26.6,97.82,SEGOU
2013-08-11,30.63,23.76,75.99,7.44,1.32,251.8,27.42,97.81,SEGOU
2013-08-12,30.5,22.95,79.5,5.38,2.26,246.8,27.49,97.81,SEGOU
2013-08-13,29.13,23.59,80.9,1.88,1.79,274.6,26.52,97.84,SEGOU
2013-08-14,32.91,22.21,72.82,0.85,3.31,220.0,28.18,97.9,SEGOU
2013-08-15,30.67,23.08,79.92,11.87,3.77,305.0,27.19,97.88,SEGOU
2013-08-16,31.53,22.9,75.98,5.09,2.51,1.9,27.18,97.69,SEGOU
2013-08-17,31.2,22.93,79.08,6.1,2.76,153.9,27.65,97.68,SEGOU
2013-08-18,28.93,23.58,83.49,14.67,3.87,221.3,26.22,97.82,SEGOU
2013-08-19,26.26,23.15,91.31,11.41,3.39,272.4,24.55,97.97,SEGOU
2013-08-20,30.41,22.83,84.25,6.29,3.03,307.9,26.06,97.84,SEGOU
2013-08-21,31.75,22.44,79.99,27.54,2.14,254.7,27.5,97.73,SEGOU
2013-08-22,30.6,22.38,80.54,2.11,2.75,193.8,26.73,97.78,SEGOU
2013-08-23,30.91,22.66,77.49,3.78,1.93,233.3,27.2,97.81,SEGOU
2013-08-24,32.16,23.22,74.4,9.59,2.26,332.6,28.09,97.73,SEGOU
2013-08-25,31.46,23.57,82.95,8.12,2.57,165.9,27.33,97.74,SEGOU
2013-08-26,28.53,23.36,85.05,2.98,1.51,208.6,25.81,97.84,SEGOU
2013-08-27,29.92,23.02,79.26,9.05,1.47,96.9,26.52,97.83,SEGOU
2013-08-28,28.25,23.45,86.36,13.97,2.03,206.7,25.63,97.84,SEGOU
2013-08-29,28.53,23.03,85.08,7.25,3.63,187.7,25.52,97.99,SEGOU
2013-08-30,27.63,21.68,84.01,2.62,1.71,249.6,24.99,98.03,SEGOU
2013-08-31,30.27,21.7,79.69,8.85,2.42,270.2,26.29,97.84,SEGOU
2013-09-01,31.75,22.32,79.33,1.76,1.76,220.0,27.21,97.68,SEGOU
2013-09-02,30.25,23.04,81.13,5.74,2.53,168.1,26.67,97.73,SEGOU
2013-09-03,29.73,22.86,80.89,4.31,2.57,144.1,26.65,98.01,SEGOU
2013-09-04,32.2,23.75,72.99,4.7,1.74,64.4,28.06,98.04,SEGOU
2013-09-05,31.44,23.32,76.9,4.5,2.16,73.7,27.17,97.89,SEGOU
2013-09-06,28.83,22.55,81.4,2.9,2.7,163.3,25.76,97.88,SEGOU
2013-09-07,29.74,21.33,80.87,5.18,2.55,159.0,26.13,97.88,SEGOU
2013-09-08,30.32,23.16,77.53,7.43,1.42,126.3,26.81,98.01,SEGOU
2013-09-09,31.62,21.87,79.41,3.75,2.41,304.5,26.82,97.94,SEGOU
2013-09-10,31.11,22.13,78.72,0.4,3.05,234.1,26.75,97.8,SEGOU
2013-09-11,32.55,22.34,74.88,3.76,2.26,231.0,27.76,97.69,SEGOU
2013-09-12,32.12,22.58,73.48,4.26,2.72,115.8,27.49,97.68,SEGOU
2013-09-13,28.99,22.47,84.13,1.91,3.64,133.2,25.82,97.86,SEGOU
2013-09-14,31.03,22.52,79.21,2.47,2.05,169.6,27.15,98.07,SEGOU
2013-09-15,31.25,23.45,75.0,2.12,1.46,145.8,27.38,98.03,SEGOU
2013-09-16,32.42,23.17,75.03,3.15,2.17,189.4,28.14,97.96,SEGOU
2013-09-17,33.19,22.85,70.74,2.99,1.6,158.0,28.68,97.97,SEGOU
2013-09-18,33.93,23.86,68.09,2.58,1.96,24.9,28.6,97.9,SEGOU
2013-09-19,35.35,24.12,68.26,1.16,2.7,281.8,29.01,97.68,SEGOU
2013-09-20,35.61,23.15,69.63,2.15,2.71,244.7,29.01,97.55,SEGOU
2013-09-21,33.7,23.22,75.28,2.57,3.06,164.1,28.64,97.75,SEGOU
2013-09-22,34.95,21.61,64.99,0.04,2.36,191.2,28.59,97.88,SEGOU
2013-09-23,37.37,22.45,64.3,0.63,3.87,281.9,29.45,97.67,SEGOU
2013-09-24,32.87,24.01,79.59,6.2,3.0,212.5,28.44,97.68,SEGOU
2013-09-25,31.56,23.52,78.49,2.71,2.53,141.0,27.48,97.83,SEGOU
2013-09-26,31.5,23.18,77.5,1.76,3.16,151.1,27.32,98.01,SEGOU
2013-09-27,35.06,22.62,69.34,2.17,2.4,156.7,29.05,97.94,SEGOU
2013-09-28,34.25,23.74,69.19,0.82,2.65,238.9,29.1,97.86,SEGOU
2013-09-29,32.76,23.7,73.37,0.47,2.57,189.7,28.15,97.93,SEGOU
2013-09-30,35.6,22.47,69.98,1.96,3.25,230.4,29.31,97.77,SEGOU
2013-10-01,30.91,23.79,77.01,0.69,3.19,233.5,27.25,97.8,SEGOU
2013-10-02,34.88,22.23,69.46,0.77,2.43,232.1,29.14,97.79,SEGOU
2013-10-03,35.12,23.14,65.39,0.37,2.16,236.7,29.6,97.76,SEGOU
2013-10-04,35.61,21.94,58.84,1.2,2.83,163.5,29.13,97.83,SEGOU
2013-10-05,35.07,22.38,66.37,4.89,2.75,168.3,29.23,97.87,SEGOU
2013-10-06,36.02,22.56,65.81,2.48,2.8,162.6,29.61,97.83,SEGOU
2013-10-07,35.55,22.87,67.27,3.77,2.78,207.9,29.53,97.89,SEGOU
2013-10-08,32.71,23.27,71.1,2.49,2.66,271.4,28.16,97.9,SEGOU
2013-10-09,33.59,22.64,70.09,2.69,2.65,206.6,28.52,97.79,SEGOU
2013-10-10,32.56,22.34,72.22,3.93,3.11,128.3,27.7,97.87,SEGOU
2013-10-11,33.68,22.13,69.25,0.99,2.45,151.4,28.3,97.97,SEGOU
2013-10-12,35.98,22.52,60.52,1.32,2.57,115.0,29.15,97.96,SEGOU
2013-10-13,36.54,22.33,61.09,0.33,2.28,192.8,29.9,97.82,SEGOU
2013-10-14,37.59,22.99,53.05,0.0,2.18,212.0,30.23,97.72,SEGOU
2013-10-15,37.28,23.36,51.37,0.2,2.71,124.0,29.68,97.77,SEGOU
2013-10-16,34.53,23.28,64.71,0.46,3.55,114.9,28.87,97.91,SEGOU
2013-10-17,35.11,23.57,63.23,0.65,2.7,161.1,29.44,97.88,SEGOU
2013-10-18,36.91,23.81,58.82,0.01,2.98,275.6,29.38,97.76,SEGOU
2013-10-19,34.09,22.94,64.81,0.25,2.42,218.3,28.25,97.75,SEGOU
2013-10-20,35.7,22.34,60.19,0.27,2.26,224.0,29.5,97.75,SEGOU
2013-10-21,34.28,22.81,57.95,0.08,2.27,200.4,28.76,97.8,SEGOU
2013-10-22,36.57,22.97,54.85,0.15,2.34,136.9,29.73,97.77,SEGOU
2013-10-23,36.36,22.35,52.49,0.58,2.47,136.4,29.11,97.82,SEGOU
2013-10-24,36.69,22.0,50.02,0.52,2.07,140.5,29.35,97.82,SEGOU
2013-10-25,36.55,22.17,45.65,1.13,2.19,201.0,29.17,97.76,SEGOU
2013-10-26,33.29,22.97,54.47,0.74,2.47,289.4,28.61,97.84,SEGOU
2013-10-27,35.85,22.2,54.76,0.0,2.31,64.9,29.68,97.85,SEGOU
2013-10-28,35.83,22.73,51.64,0.1,1.92,240.8,29.81,97.89,SEGOU
2013-10-29,37.05,22.6,48.94,0.0,2.6,6.2,29.34,97.76,SEGOU
2013-10-30,36.91,20.59,42.32,0.0,2.1,340.7,27.94,97.69,SEGOU
2013-10-31,36.07,18.37,41.19,0.01,3.37,62.0,27.51,97.72,SEGOU
2013-11-01,37.47,21.94,44.61,0.0,2.36,98.1,29.91,97.61,SEGOU
2013-11-02,36.51,23.29,53.87,0.0,2.49,139.8,29.16,97.62,SEGOU
2013-11-03,37.57,21.36,44.45,0.0,4.02,77.6,28.58,97.69,SEGOU
2013-11-04,36.92,18.98,41.28,0.0,4.27,101.0,27.07,97.83,SEGOU
2013-11-05,35.91,17.62,41.63,0.0,3.5,92.9,26.27,97.97,SEGOU
2013-11-06,35.34,16.57,38.01,0.0,3.32,79.8,25.39,97.96,SEGOU
2013-11-07,35.5,15.8,33.6,0.0,3.23,67.2,25.08,97.92,SEGOU
2013-11-08,36.08,16.67,34.92,0.0,2.39,62.9,26.65,97.82,SEGOU
2013-11-09,37.38,19.33,34.76,0.0,3.46,60.4,28.83,97.76,SEGOU
2013-11-10,37.56,20.16,34.07,0.0,4.6,59.1,28.58,97.81,SEGOU
2013-11-11,35.75,19.93,33.61,0.0,4.18,53.7,26.93,97.75,SEGOU
2013-11-12,37.0,18.41,32.27,0.0,2.72,36.9,27.97,97.67,SEGOU
2013-11-13,36.36,17.48,30.37,0.0,3.7,5.8,26.59,97.71,SEGOU
2013-11-14,35.03,17.53,26.16,0.0,4.06,11.2,25.82,97.75,SEGOU
2013-11-15,36.16,17.51,26.07,0.0,3.28,18.3,26.32,97.73,SEGOU
2013-11-16,35.98,16.75,28.38,0.0,3.3,9.8,26.15,97.75,SEGOU
2013-11-17,36.01,18.09,28.67,0.0,3.72,18.8,26.74,97.71,SEGOU
2013-11-18,34.08,20.31,32.87,0.0,2.59,32.1,26.9,97.68,SEGOU
2013-11-19,35.51,20.29,30.49,0.0,4.35,39.2,27.49,97.68,SEGOU
2013-11-20,34.89,21.02,27.71,0.0,4.86,31.8,26.76,97.76,SEGOU
2013-11-21,33.21,20.17,30.17,0.0,4.23,35.9,25.71,97.76,SEGOU
2013-11-22,35.75,17.03,29.29,0.0,3.86,28.8,26.16,97.65,SEGOU
2013-11-23,36.12,17.34,26.77,0.0,3.07,27.2,26.56,97.75,SEGOU
2013-11-24,35.6,16.24,22.69,0.0,3.06,9.4,25.79,97.77,SEGOU
2013-11-25,35.63,15.78,24.73,0.0,2.3,33.0,26.17,97.58,SEGOU
2013-11-26,35.5,18.1,32.06,0.0,1.63,21.4,27.23,97.53,SEGOU
2013-11-27,36.17,18.54,34.45,0.0,2.44,99.0,27.6,97.58,SEGOU
2013-11-28,35.16,23.73,41.99,0.0,3.17,86.4,29.26,97.79,SEGOU
2013-11-29,37.13,20.3,32.54,0.0,4.97,62.0,28.07,97.82,SEGOU
2013-11-30,35.96,20.31,31.44,0.0,5.28,37.9,27.99,97.74,SEGOU
2013-12-01,34.39,17.67,28.56,0.0,3.46,49.5,25.94,97.69,SEGOU
2013-12-02,35.94,17.73,30.24,0.0,4.01,56.6,26.98,97.82,SEGOU
2013-12-03,36.02,19.58,32.91,0.0,5.0,56.1,28.08,98.0,SEGOU
2013-12-04,35.87,20.29,32.42,0.0,6.34,52.8,27.73,98.11,SEGOU
2013-12-05,34.01,18.66,29.23,0.0,5.96,43.9,26.24,98.1,SEGOU
2013-12-06,31.7,17.46,32.26,0.0,5.76,45.9,24.63,98.06,SEGOU
2013-12-07,30.24,14.65,27.16,0.0,4.97,33.3,22.48,98.12,SEGOU
2013-12-08,30.8,14.05,27.52,0.0,4.98,26.8,22.52,98.12,SEGOU
2013-12-09,29.97,13.99,30.23,0.0,4.42,17.9,21.92,98.11,SEGOU
2013-12-10,29.73,12.773333333333325,29.86,0.0,3.48,25.3,21.03,98.15,SEGOU
2013-12-11,31.43,12.48,28.41,0.0,3.66,26.9,21.73,98.11,SEGOU
2013-12-12,32.53,13.23,30.03,0.0,3.04,28.9,23.01,98.09,SEGOU
2013-12-13,32.39,14.72,30.04,0.0,2.97,46.6,23.68,97.94,SEGOU
2013-12-14,33.75,16.71,32.99,0.0,4.16,84.4,25.54,97.87,SEGOU
2013-12-15,30.74,20.67,38.46,0.0,5.13,117.6,25.06,97.93,SEGOU
2013-12-16,29.5,18.82,31.6,0.0,4.21,88.5,23.57,98.03,SEGOU
2013-12-17,29.44,16.76,29.05,0.0,4.89,59.7,22.7,98.08,SEGOU
2013-12-18,28.92,16.57,25.52,0.0,5.34,61.6,22.17,98.06,SEGOU
2013-12-19,30.49,13.95,26.84,0.0,5.12,52.2,21.76,97.95,SEGOU
2013-12-20,29.76,13.25,28.44,0.0,4.82,43.4,21.01,97.93,SEGOU
2013-12-21,30.43,12.42,27.5,0.0,4.26,38.5,21.22,97.99,SEGOU
2013-12-22,29.81,12.28,26.76,0.0,5.44,41.9,20.82,98.12,SEGOU
2013-12-23,29.01,13.93,26.43,0.0,5.17,41.3,21.16,98.12,SEGOU
2013-12-24,30.34,12.24,27.77,0.0,3.94,36.7,21.42,98.09,SEGOU
2013-12-25,32.83,14.39,21.6,0.0,4.69,40.1,23.2,98.12,SEGOU
2013-12-26,33.97,15.09,20.14,0.0,5.07,33.1,24.04,98.08,SEGOU
2013-12-27,34.17,15.01,20.91,0.0,4.12,32.3,24.23,98.04,SEGOU
2013-12-28,34.95,14.83,24.71,0.0,3.05,40.4,25.08,97.96,SEGOU
2013-12-29,35.2,15.74,23.25,0.0,3.47,39.3,25.22,97.86,SEGOU
2013-12-30,35.78,15.94,22.54,0.0,2.97,41.5,25.86,97.83,SEGOU
2013-12-31,34.32,17.15,21.83,0.0,4.62,40.3,25.31,97.83,SEGOU
2014-01-01,34.09,17.05,23.14,0.0,5.02,46.3,25.1,97.86,SEGOU
2014-01-02,34.5,16.3,24.46,0.0,5.11,62.8,25.18,97.87,SEGOU
2014-01-03,33.8,18.23,26.22,0.0,5.63,63.7,25.37,98.02,SEGOU
2014-01-04,31.84,16.36,23.96,0.0,5.58,50.2,23.26,98.11,SEGOU
2014-01-05,29.16,13.7,23.77,0.0,4.62,42.9,20.82,98.04,SEGOU
2014-01-06,31.54,14.79,24.83,0.0,4.55,56.5,22.87,97.94,SEGOU
2014-01-07,32.94,17.66,24.9,0.0,3.86,60.5,24.97,97.87,SEGOU
2014-01-08,33.37,16.47,27.39,0.0,3.84,67.0,24.54,97.84,SEGOU
2014-01-09,34.57,16.21,27.92,0.0,2.94,75.7,24.95,97.8,SEGOU
2014-01-10,35.79,17.34,26.39,0.0,3.75,93.7,26.18,97.76,SEGOU
2014-01-11,36.45,18.6,26.2,0.0,3.74,80.7,27.26,97.91,SEGOU
2014-01-12,35.7,18.37,25.79,0.0,4.24,75.4,26.59,98.06,SEGOU
2014-01-13,34.53,16.43,21.98,0.0,4.44,66.5,24.96,98.14,SEGOU
2014-01-14,34.21,14.57,22.1,0.0,3.84,44.5,24.23,97.99,SEGOU
2014-01-15,32.91,15.19,24.16,0.0,4.16,46.8,24.06,97.94,SEGOU
2014-01-16,34.87,14.75,23.28,0.0,3.09,60.7,24.96,97.85,SEGOU
2014-01-17,35.59,17.95,23.92,0.02,2.71,253.1,26.0,97.77,SEGOU
2014-01-18,34.37,18.1,29.35,0.27,1.87,340.5,27.47,97.91,SEGOU
2014-01-19,34.01,18.0,31.68,0.0,1.94,49.2,27.24,98.05,SEGOU
2014-01-20,33.85,16.48,31.52,0.0,3.63,49.4,26.48,98.06,SEGOU
2014-01-21,34.33,18.34,28.0,0.0,3.75,51.2,27.45,97.97,SEGOU
2014-01-22,34.33,17.63,30.43,0.0,3.57,32.9,27.11,97.87,SEGOU
2014-01-23,35.06,17.7,30.6,0.0,2.76,34.7,27.81,97.72,SEGOU
2014-01-24,32.81,20.8,29.58,0.0,3.37,43.3,27.02,97.73,SEGOU
2014-01-25,36.39,21.96,28.35,0.0,5.0,52.6,29.5,97.77,SEGOU
2014-01-26,35.46,19.27,29.87,0.0,5.54,49.8,27.82,97.88,SEGOU
2014-01-27,34.84,19.02,23.37,0.0,5.81,38.7,27.07,97.88,SEGOU
2014-01-28,33.38,17.12,21.04,0.0,4.77,27.6,25.73,97.68,SEGOU
2014-01-29,34.2,14.94,19.84,0.0,3.23,17.1,25.52,97.6,SEGOU
2014-01-30,34.45,16.33,20.17,0.0,4.18,9.0,26.12,97.69,SEGOU
2014-01-31,30.97,17.08,25.34,0.0,6.12,14.7,24.23,98.02,SEGOU
2014-02-01,28.86,13.099999999999987,20.25,0.0,5.89,44.9,20.62,98.19,SEGOU
2014-02-02,30.21,11.113333333333324,22.01,0.0,4.28,50.6,20.96,97.99,SEGOU
2014-02-03,31.38,11.743333333333323,20.82,0.0,4.16,51.5,21.57,97.89,SEGOU
2014-02-04,33.03,13.71,19.57,0.0,5.23,39.8,23.71,97.87,SEGOU
2014-02-05,34.4,16.09,19.14,0.0,4.79,45.7,25.42,97.91,SEGOU
2014-02-06,35.31,18.62,27.48,0.0,4.59,51.8,27.59,97.88,SEGOU
2014-02-07,36.29,19.69,24.98,0.0,4.27,53.7,28.3,97.85,SEGOU
2014-02-08,36.51,19.83,19.78,0.0,4.7,44.0,28.45,97.85,SEGOU
2014-02-09,36.56,19.96,18.54,0.0,4.91,46.4,28.45,97.82,SEGOU
2014-02-10,36.48,18.7,17.01,0.0,5.21,47.9,27.83,97.87,SEGOU
2014-02-11,35.0,15.97,12.73,0.0,5.65,41.9,25.57,97.93,SEGOU
2014-02-12,34.88,14.01,14.55,0.0,4.99,46.8,24.76,97.82,SEGOU
2014-02-13,35.51,15.51,14.42,0.0,6.11,52.8,25.12,97.82,SEGOU
2014-02-14,36.14,14.01,15.95,0.0,4.43,66.5,25.39,97.84,SEGOU
2014-02-15,36.64,16.84,13.24,0.0,4.33,94.9,26.69,97.72,SEGOU
2014-02-16,36.4,17.77,23.71,0.0,4.29,187.0,28.26,97.55,SEGOU
2014-02-17,30.71,19.84,23.17,0.0,4.3,357.1,26.13,97.78,SEGOU
2014-02-18,33.36,18.44,26.81,0.0,4.08,19.9,26.62,97.99,SEGOU
2014-02-19,33.53,17.43,23.91,0.0,5.11,15.0,26.48,98.02,SEGOU
2014-02-20,33.49,16.38,18.69,0.0,4.91,37.5,25.76,97.94,SEGOU
2014-02-21,32.09,17.22,19.69,0.0,5.18,40.6,25.34,97.9,SEGOU
2014-02-22,35.1,16.05,20.87,0.0,3.7,27.8,26.7,97.8,SEGOU
2014-02-23,36.89,17.05,15.92,0.0,3.92,21.3,27.75,97.69,SEGOU
2014-02-24,37.2,17.41,13.44,0.0,4.17,10.9,27.99,97.63,SEGOU
2014-02-25,37.03,17.42,12.5,0.0,4.25,11.6,27.79,97.59,SEGOU
2014-02-26,37.24,17.56,13.0,0.0,4.61,11.0,28.17,97.67,SEGOU
2014-02-27,35.11,18.07,12.85,0.0,6.45,19.6,27.33,97.85,SEGOU
2014-02-28,31.4,16.75,16.06,0.0,6.61,29.5,24.44,98.0,SEGOU
2014-03-01,31.18,13.74,19.47,0.0,5.52,35.6,22.84,98.07,SEGOU
2014-03-02,33.07,13.45,17.19,0.0,4.78,40.9,23.65,97.97,SEGOU
2014-03-03,34.34,12.56,13.72,0.0,4.06,46.5,24.14,97.84,SEGOU
2014-03-04,35.96,14.67,11.89,0.0,4.08,42.3,25.55,97.72,SEGOU
2014-03-05,37.34,16.13,12.36,0.0,3.77,39.9,27.33,97.65,SEGOU
2014-03-06,37.58,16.51,11.32,0.0,3.82,36.9,27.48,97.62,SEGOU
2014-03-07,38.59,16.82,11.88,0.0,4.14,47.8,28.19,97.61,SEGOU
2014-03-08,38.01,18.05,11.55,0.0,5.47,49.9,28.72,97.75,SEGOU
2014-03-09,38.8,18.26,13.39,0.0,4.11,44.9,29.51,97.71,SEGOU
2014-03-10,39.21,18.27,12.01,0.0,3.8,47.7,29.51,97.59,SEGOU
2014-03-11,39.68,19.03,12.18,0.0,2.77,60.8,30.07,97.53,SEGOU
2014-03-12,39.19,23.41,12.65,0.0,2.38,6.3,31.0,97.69,SEGOU
2014-03-13,37.99,20.45,20.39,0.0,5.24,42.5,30.38,97.8,SEGOU
2014-03-14,39.12,20.73,20.58,0.0,5.24,40.2,31.23,97.73,SEGOU
2014-03-15,39.56,22.06,17.98,0.0,6.13,36.9,31.78,97.76,SEGOU
2014-03-16,39.03,21.5,18.37,0.0,5.66,34.3,31.15,97.66,SEGOU
2014-03-17,39.19,20.77,16.87,0.0,4.26,34.5,31.36,97.65,SEGOU
2014-03-18,38.63,20.18,17.24,0.0,3.7,24.3,30.91,97.65,SEGOU
2014-03-19,39.4,20.48,15.4,0.0,4.27,24.6,31.57,97.68,SEGOU
2014-03-20,39.83,21.02,13.95,0.0,4.55,31.2,31.45,97.68,SEGOU
2014-03-21,38.62,20.65,12.29,0.0,5.23,24.3,30.68,97.7,SEGOU
2014-03-22,38.4,19.59,12.34,0.0,4.27,28.0,30.31,97.62,SEGOU
2014-03-23,38.45,19.06,13.15,0.0,4.04,30.4,30.42,97.56,SEGOU
2014-03-24,36.27,21.76,14.06,0.0,4.23,65.2,29.53,97.73,SEGOU
2014-03-25,38.59,20.61,12.81,0.0,5.09,32.2,31.26,97.8,SEGOU
2014-03-26,37.82,22.06,12.16,0.0,5.08,22.4,30.81,97.75,SEGOU
2014-03-27,38.19,22.49,11.44,0.01,3.64,22.9,31.44,97.7,SEGOU
2014-03-28,39.24,21.28,11.73,0.01,2.38,29.1,32.03,97.59,SEGOU
2014-03-29,40.51,22.04,11.12,0.0,2.34,2.3,33.1,97.54,SEGOU
2014-03-30,39.1,23.13,12.28,0.0,5.3,36.5,32.53,97.61,SEGOU
2014-03-31,39.55,22.95,16.01,0.0,4.39,63.3,32.67,97.71,SEGOU
2014-04-01,40.59,24.68,34.05,0.0,2.18,107.2,35.39,97.69,SEGOU
2014-04-02,41.17,26.49,19.68,0.0,3.52,80.0,35.39,97.58,SEGOU
2014-04-03,42.34,23.89,18.9,0.0,4.49,79.4,34.26,97.55,SEGOU
2014-04-04,41.85,24.15,19.06,0.0,3.69,62.1,34.53,97.65,SEGOU
2014-04-05,40.86,24.68,18.91,0.0,3.95,61.3,33.68,97.66,SEGOU
2014-04-06,41.25,23.29,18.7,0.0,3.38,55.7,34.02,97.6,SEGOU
2014-04-07,40.46,24.82,28.13,0.0,3.1,282.8,34.6,97.59,SEGOU
2014-04-08,40.37,26.79,24.42,0.0,2.16,61.1,35.92,97.65,SEGOU
2014-04-09,40.02,22.56,16.07,0.0,3.09,60.2,34.08,97.72,SEGOU
2014-04-10,40.19,22.25,13.21,0.0,4.18,40.0,33.32,97.63,SEGOU
2014-04-11,40.02,21.42,10.16,0.0,3.57,29.0,32.62,97.6,SEGOU
2014-04-12,39.89,20.66,12.23,0.0,1.69,72.4,32.68,97.54,SEGOU
2014-04-13,41.04,24.63,10.86,0.0,2.06,321.0,33.39,97.53,SEGOU
2014-04-14,41.12,23.42,20.83,0.0,2.82,279.3,33.45,97.59,SEGOU
2014-04-15,40.78,25.54,29.15,0.0,2.08,178.6,35.19,97.58,SEGOU
2014-04-16,42.69,25.63,16.38,0.0,4.21,53.8,35.14,97.5,SEGOU
2014-04-17,41.94,24.82,11.86,0.0,6.12,33.6,33.93,97.47,SEGOU
2014-04-18,42.89,24.37,11.09,0.0,6.08,31.3,34.37,97.41,SEGOU
2014-04-19,41.6,22.81,12.22,0.0,2.31,48.1,34.63,97.52,SEGOU
2014-04-20,42.15,22.94,11.19,0.0,1.64,35.6,35.13,97.48,SEGOU
2014-04-21,42.61,25.0,10.51,0.0,2.23,27.3,35.87,97.35,SEGOU
2014-04-22,42.26,24.71,17.95,0.0,2.76,25.4,35.08,97.48,SEGOU
2014-04-23,42.05,26.15,20.01,0.0,5.04,53.3,35.48,97.56,SEGOU
